KhanhHoa,28-07-2019,998308,82306,43280,44976,60996,04458,64940,68241,11421,91017,89843,84954,5014,9734,3020,3494,940,68
KhanhHoa,24-07-2019,187239,58269,77994,22593,22054,55017,89076,34800,31412,55652,88733,02206,4964,2565,1445,2819,885,87
KhanhHoa,21-07-2019,071911,39549,49534,13066,34848,14970,31225,10547,43443,64935,48761,16291,9761,3653,3457,7400,024,83
KhanhHoa,16-07-2019,167436,13368,36443,12943,11188,85507,27081,97850,68781,77498,25946,41630,6558,2475,9654,2741,927,41
KhanhHoa,14-07-2019,802845,87262,04277,92730,27793,21639,52417,07244,78403,19379,52425,50223,5008,7335,1187,6298,563,70
KhanhHoa,10-07-2019,336619,46514,50271,57181,13217,14074,82670,19999,17069,71413,54509,47181,8865,1485,1930,6006,969,72
KhanhHoa,03-07-2019,092024,97108,53399,80418,84439,51473,06741,35447,97652,62337,59577,74122,8593,5696,8935,6352,898,54
KhanhHoa,30-06-2019,488029,57858,65258,96382,37540,82074,37312,81083,90311,37165,63860,53930,7901,3076,1218,3904,562,93
KhanhHoa,26-06-2019,211423,42729,07733,86581,72420,26926,05109,68136,98008,66845,73975,96902,4235,6058,7310,4773,228,38
KhanhHoa,23-06-2019,305017,15883,06352,13871,11227,51130,35801,91680,76861,08142,38177,14252,8613,8587,8788,4317,681,42
KhanhHoa,16-06-2019,791395,07925,64212,54841,61937,71044,90708,86756,74500,13231,12374,64231,0668,5947,2236,8571,521,06
KhanhHoa,12-06-2019,687359,55103,66774,52234,56076,06821,00138,63184,28702,18139,32091,25864,4821,8377,7435,8485,718,88
KhanhHoa,09-06-2019,375934,77762,39383,76670,56689,21191,87047,60099,89223,79964,59627,87345,0831,0981,3118,3945,718,88
KhanhHoa,05-06-2019,443049,57418,65474,20862,58224,23906,15731,52967,43460,75604,36877,39714,6893,3148,1119,8784,141,54
KhanhHoa,02-06-2019,576456,34759,90562,13224,61733,23268,70321,17628,35950,92407,68908,39649,1387,1438,7751,0327,594,78
KhanhHoa,29-05-2019,473974,38595,42688,06449,53522,85223,24944,15385,44498,24073,93076,37634,0559,0960,2998,2572,229,51
KhanhHoa,26-05-2019,457372,97722,66260,29279,99802,76572,83897,12464,08258,01153,52821,52136,5275,8062,8909,7472,752,63
KhanhHoa,22-05-2019,171163,25776,06663,38462,79318,71665,61865,78767,40728,66091,14731,81413,6679,8442,9134,9872,230,31
KhanhHoa,19-05-2019,111256,87156,85217,62784,74470,40059,60645,68530,87162,20874,54374,57043,8393,4263,1019,7847,555,11
KhanhHoa,15-05-2019,277709,06612,16385,09757,58734,91212,11339,04618,65481,42276,43425,18312,1257,6427,2249,3792,014,46
KhanhHoa,12-05-2019,114979,01825,12591,40594,02471,34415,84878,99022,82241,00360,26564,28528,0950,7143,1659,0365,701,99
KhanhHoa,08-05-2019,281324,73247,69199,51721,74830,63926,07191,95954,14694,39933,53962,76507,6110,8892,2472,6472,229,17
KhanhHoa,05-05-2019,678916,95236,23020,40942,30848,52148,41155,14456,81922,88353,57106,13643,4523,4575,7616,8999,663,55
KhanhHoa,01-05-2019,738646,33983,65693,95710,48335,52775,46105,01783,68170,84820,92806,74089,1767,4752,6391,5591,539,04
KhanhHoa,28-04-2019,642929,29704,63817,06582,61725,14546,27093,12106,75184,75646,51575,30963,4665,0592,0824,5360,159,25
KhanhHoa,24-04-2019,056873,71833,31851,32948,05486,67606,44272,46632,11040,41215,67738,07806,7028,1669,4861,1203,535,36
KhanhHoa,21-04-2019,628491,73015,54878,05767,64579,26516,63376,06502,45343,48435,57088,00219,4631,0343,7554,1018,705,41
KhanhHoa,17-04-2019,132366,17217,34312,59001,63542,41266,95316,58804,19070,75499,30625,41257,1251,1993,1694,8886,519,37
KhanhHoa,07-04-2019,578729,64286,58057,43996,19406,37059,51023,04606,93438,22185,43159,02413,5929,7671,8601,3974,993,77
KhanhHoa,03-04-2019,613446,09977,28438,41032,11481,66980,00830,65395,78678,39318,67648,49922,7572,0567,2181,1546,654,48
KhanhHoa,31-03-2019,775547,03010,18791,37342,51628,04875,72172,02216,57133,44412,54248,57198,9317,2188,2243,1838,583,09
KhanhHoa,24-03-2019,078690,35830,28071,31933,48572,07227,57579,85381,74513,31932,39859,95332,5821,2274,8276,5396,023,52
KhanhHoa,20-03-2019,937797,39860,69507,40520,65983,15136,63477,52008,78676,29094,50697,00362,3547,2373,7523,5827,723,56
KhanhHoa,17-03-2019,666497,60262,38559,20213,17409,82099,89210,92830,19555,53880,50499,90991,4510,2372,4630,6041,003,55
KhanhHoa,10-03-2019,157108,03875,20019,49198,00478,93535,00359,42547,45215,86683,20402,59182,2541,3444,5066,8551,762,11
KhanhHoa,06-03-2019,593540,73309,21177,81752,50651,43778,33749,17466,26192,15840,48832,12248,7569,7659,1860,4778,726,60
KhanhHoa,03-03-2019,957646,25970,82013,88451,73467,95203,07211,17838,05113,31116,24318,11366,6487,6105,5893,5216,485,81
KhanhHoa,27-02-2019,268233,13992,93855,50619,36625,70951,17462,78009,84115,70992,69901,11768,5628,4027,0859,3343,302,70
KhanhHoa,24-02-2019,625360,38665,93306,90617,14768,55762,17394,56065,98501,59952,98717,28495,7608,5447,5182,0838,634,51
KhanhHoa,20-02-2019,601653,79932,35177,99353,10952,56809,65618,97274,43381,82173,64365,10384,2141,9890,8203,3579,962,54
KhanhHoa,17-02-2019,873209,53671,86066,88619,89468,58478,93736,69189,71188,78648,58403,38320,3119,4643,4580,2411,343,40
KhanhHoa,13-02-2019,643371,71861,47239,19901,36606,05329,14630,43728,49034,89412,63546,80683,2966,1423,8164,1013,009,83
KhanhHoa,10-02-2019,544374,19496,30367,90655,83766,93887,34963,36894,11166,44670,70637,93873,8405,1726,8931,2374,517,57
KhanhHoa,06-02-2019,162802,46060,76391,74450,30540,92908,03568,74406,08520,27305,09344,07844,3589,8074,5054,6413,001,04
KhanhHoa,03-02-2019,005715,56063,08476,29902,05657,83865,31055,39466,42269,14616,20822,19662,3643,2440,6113,4706,288,11
KhanhHoa,30-01-2019,949509,25677,84216,10634,45896,19163,91551,00484,38775,03900,85311,73584,8525,5560,3992,0188,574,77
KhanhHoa,27-01-2019,705970,42968,85886,06422,57351,71594,73516,34391,26126,36227,53791,55279,7609,0021,7629,3195,908,26
KhanhHoa,23-01-2019,058945,58927,61831,86561,90161,31020,98112,85129,32669,18009,83615,90819,6435,8561,6565,7028,876,82
KhanhHoa,20-01-2019,766453,03511,90890,29303,98496,23082,67607,87335,47161,34425,17856,91840,7981,4244,6546,0422,845,30
KhanhHoa,16-01-2019,600020,35266,45887,19921,17712,72077,56995,71649,67042,41312,43559,20806,7596,5875,7288,5958,199,68
KhanhHoa,13-01-2019,963722,40480,35162,25651,59370,67265,77132,43421,18993,73775,33307,05497,0070,1469,2860,0071,151,12
KhanhHoa,09-01-2019,099654,58506,58003,69571,04365,78478,14163,92088,97896,73383,15359,13977,9952,6835,0518,4840,808,78
KhanhHoa,06-01-2019,260859,87979,36627,00190,90536,15933,38973,49960,78302,29951,82717,26097,6307,6820,6543,6016,107,83
KhanhHoa,02-01-2019,494327,25882,36578,25769,58850,56491,44927,20798,54856,39894,66375,49502,6918,2354,1697,7116,188,22
KhanhHoa,30-12-2018,756678,94589,38490,97126,56627,43443,10178,34119,62840,62147,63482,21919,4686,0371,0100,8827,238,65
KhanhHoa,26-12-2018,181665,14294,87543,28559,71644,14208,83131,06928,11365,50152,80720,41530,6045,0165,0461,9520,427,48
KhanhHoa,23-12-2018,648181,11696,73011,40472,71172,77074,85459,19572,05912,64474,13857,81689,7126,2269,2491,9753,002,51
KhanhHoa,19-12-2018,524486,29254,61844,50449,94418,39181,72451,94291,30521,84176,78553,48741,6855,8172,7615,2462,854,08
