BinhDinh,15-11-2018,354745,30598,67076,63857,35351,40043,93198,98671,56373,40865,95699,26405,9549,6055,9046,9389,062,60
BinhDinh,08-11-2018,296527,47827,32348,24268,57264,89384,23685,56423,14987,76203,90165,09888,1156,7020,1901,9685,219,19
BinhDinh,01-11-2018,592806,34504,16175,37132,14785,89018,42680,18520,16712,68518,22833,66796,5755,3712,1122,4236,319,73
BinhDinh,25-10-2018,045673,63699,94017,18987,55898,85432,28479,87212,90000,00370,29944,56150,8995,5639,5926,2924,190,51
BinhDinh,18-10-2018,411501,41739,23033,75003,18745,46775,44006,23244,80985,20680,21054,13739,0057,6947,5064,1003,233,74
BinhDinh,11-10-2018,409799,35577,35917,80437,62144,76288,23531,11045,04389,71103,43849,66117,1610,5745,4760,0042,640,02
BinhDinh,28-09-2018,023749,64829,10191,26077,38032,17417,85593,74085,01176,29438,83186,09358,3667,6776,7294,0293,669,93
BinhDinh,20-09-2018,692579,85192,96144,85785,81879,39255,39038,69777,37173,80910,22255,22406,2805,3471,1775,7885,954,13
BinhDinh,06-09-2018,781709,06162,08096,41229,30273,71481,51626,26566,76122,09684,19294,52632,1325,4560,3407,6039,285,45
BinhDinh,30-08-2018,886017,07185,00565,78071,15036,29798,43075,30336,90708,14869,50586,55210,2225,7506,3929,9315,782,54
BinhDinh,23-08-2018,806833,55908,23157,02144,39698,30342,46604,28462,04985,87508,41405,54627,1243,1365,4069,1020,044,28
BinhDinh,16-08-2018,270498,49104,23486,82863,53562,64491,98560,67312,11994,98451,04550,00863,9527,1711,3543,1980,558,80
BinhDinh,09-08-2018,232178,84459,49963,33328,00467,55289,42390,76732,67480,54939,80851,16059,9790,8723,1807,6176,463,12
BinhDinh,26-07-2018,021073,30712,23698,00584,42856,60116,40371,14124,97805,33666,08398,92098,8390,1506,1877,9506,030,34
BinhDinh,19-07-2018,809065,91271,42927,08103,39778,56556,22941,64756,18786,17913,40328,54531,3209,4048,1337,4911,075,34
BinhDinh,12-07-2018,212776,24894,08784,80204,20163,71067,03420,39399,40961,35347,68925,54510,8461,0238,0625,8781,356,33
BinhDinh,05-07-2018,963900,51324,30670,71673,58868,24395,13547,07018,03500,72335,61032,63884,3625,1008,6673,7971,305,12
BinhDinh,28-06-2018,196833,72289,26744,07130,11252,82795,40427,15328,44609,33646,48071,23900,7703,7924,0784,8437,426,15
BinhDinh,21-06-2018,384090,76929,99806,11534,26658,35751,66260,18612,90392,74144,58162,66692,4060,2998,1999,4962,557,69
BinhDinh,14-06-2018,857694,61296,60452,26829,30913,46493,61235,92340,02084,98887,34643,16047,6199,6535,6839,8144,395,07
BinhDinh,07-06-2018,990473,86069,56786,57948,60644,97946,06910,61731,69889,29410,98840,37432,1156,2137,6230,4825,831,91
