QuangNgai,30-06-2018,949883,98239,95503,89492,78920,16464,75352,20669,08480,56335,24367,44023,9997,7892,8881,2759,193,05
QuangNgai,09-06-2018,998744,99795,74436,86957,18426,46987,01218,55845,34830,56553,91951,76064,1008,4455,6869,5068,007,73
QuangNgai,02-06-2018,658074,19587,20862,97442,44273,40462,78896,49623,99212,81731,64942,02513,0727,7659,1238,3246,270,31
QuangNgai,26-05-2018,333739,08362,32451,15630,40856,94501,07402,48175,63612,65808,29403,26304,0431,4124,5553,8074,068,80
QuangNgai,19-05-2018,279954,72473,70516,83828,13640,61685,33465,36200,69804,21590,25520,96466,1434,2767,0275,1991,480,75
QuangNgai,12-05-2018,881016,92565,10561,43413,57189,89523,28955,64451,39208,18227,57677,36161,9411,3565,2986,6203,124,60
QuangNgai,05-05-2018,221291,03573,56971,76925,56577,56350,71133,83887,60693,65382,54356,80120,6314,4031,4922,9434,110,63
QuangNgai,28-04-2018,448851,50996,36579,14061,18454,56469,30037,25214,67898,19493,83342,59873,6777,9474,7424,8048,348,53
QuangNgai,21-04-2018,471441,04063,34832,32124,01599,05103,78612,17487,16955,75965,72987,60182,8636,3496,3086,5272,803,93
QuangNgai,14-04-2018,089088,47130,00851,41482,46083,39412,59815,74940,41228,78995,96547,06691,4033,3212,5128,1633,806,38
QuangNgai,07-04-2018,345331,32209,49014,82366,24521,65720,75416,41851,30719,35343,29634,21474,3440,8810,8288,3674,060,14
QuangNgai,31-03-2018,835741,57420,44630,87130,36023,40847,28658,93271,77025,54491,05995,23207,1895,6648,9275,1995,500,29
QuangNgai,24-03-2018,678267,23983,58837,29003,88411,73827,07878,47794,26754,83944,00251,90565,7707,4525,3537,1178,778,14
QuangNgai,17-03-2018,809491,79149,88907,27032,78584,08803,63547,59830,54355,29520,69224,29000,6018,8765,2448,5032,900,16
QuangNgai,10-03-2018,397991,41454,72244,43734,22480,59733,17305,52829,32277,69131,93537,94592,3910,0662,4507,4841,643,49
QuangNgai,03-03-2018,752590,74044,23173,55554,79460,63985,18468,50018,18397,39219,83419,69140,4800,2589,1315,5723,935,25
QuangNgai,24-02-2018,004902,85000,24794,93905,59161,24994,25579,42831,96400,76176,65713,97089,5638,4741,8047,0920,442,61
QuangNgai,17-02-2018,655790,92197,43992,57796,60704,52522,24294,45611,03200,16139,26637,92080,9101,9964,7647,0613,181,32
