TraVinh,17-11-2018,993181,16695,51149,55526,90916,75777,96080,75615,80150,92430,11054,46050,1722,7628,4958,5978,372,83
TraVinh,09-11-2018,878406,52152,75123,12879,93870,35518,41238,43937,04890,04657,79658,63285,1153,7374,2739,3462,740,31
TraVinh,02-11-2018,300625,23714,20377,91502,57134,52892,41806,46207,15860,82378,01759,51125,6515,2131,4835,0806,330,41
TraVinh,26-10-2018,804126,51706,37872,20800,91327,16196,53203,07002,08918,97311,66338,41767,1663,3963,0317,3140,674,48
TraVinh,19-10-2018,218373,07392,18450,09474,24005,06583,98023,44395,04566,86233,35604,63180,1805,3441,2146,2529,747,76
TraVinh,12-10-2018,604968,84568,57852,74512,04620,24163,78905,54332,21964,48627,07076,82861,6650,0073,0078,4391,816,62
TraVinh,05-10-2018,526440,53122,02358,79480,31310,28925,98449,98193,62878,19560,74562,69753,8265,0661,3946,4060,470,30
TraVinh,28-09-2018,634573,81512,23778,58323,54218,12221,27284,19772,05216,07177,82539,99306,5733,6451,6430,4063,771,20
TraVinh,21-09-2018,543794,08243,48214,52481,67180,02859,28707,26705,87476,31296,20564,69361,5049,0226,5850,6574,960,26
TraVinh,14-09-2018,603052,32951,25276,52762,34663,63891,36508,27415,76499,00164,48207,54500,0265,9470,8159,3465,858,03
TraVinh,07-09-2018,489358,96613,88271,98591,98480,67101,92128,26627,30765,29454,75342,12499,0783,4625,7365,8070,111,62
TraVinh,31-08-2018,406276,47328,94738,46880,03147,86675,40062,45449,38809,86286,86740,77621,6590,2927,3457,9931,303,86
TraVinh,24-08-2018,562660,89011,33781,26516,12434,74544,24581,75558,83059,21182,98586,07310,7400,7950,0791,8947,191,53
TraVinh,03-08-2018,459985,17518,18431,42333,23153,33927,03540,88683,13884,31795,53540,50695,5885,3783,2403,7214,059,95
TraVinh,27-07-2018,209884,14616,06417,19593,27723,41623,63562,77792,83613,17209,63835,31416,3705,8813,8011,6587,843,23
TraVinh,20-07-2018,312417,14472,16567,57203,13642,62849,81096,61983,86887,80625,35633,62830,7262,7591,6008,5463,486,79
TraVinh,13-07-2018,211892,14143,02362,44032,95211,45277,19630,38675,51985,77427,17790,42666,3954,3088,5715,2448,903,13
TraVinh,06-07-2018,524046,44025,99213,06978,88740,06863,51768,70183,68962,81431,49189,63425,0701,8744,4810,7922,191,94
TraVinh,29-06-2018,000066,73593,75712,42120,87157,94135,92199,76771,24611,80609,78794,77205,0202,0518,2478,4866,264,35
TraVinh,22-06-2018,976508,44515,09589,32568,66031,53095,04688,41943,47824,85948,61229,00876,2963,4316,2759,7737,638,63
TraVinh,15-06-2018,134177,89222,88409,61096,22467,51469,91170,22198,61333,93361,26267,06092,9686,1394,4109,4831,593,51
TraVinh,08-06-2018,256912,31861,60030,41549,83840,32047,06563,48612,42505,96522,47863,52970,8891,2800,6838,4472,828,53
TraVinh,01-06-2018,682264,18597,82978,43711,46392,97916,91029,08753,35279,17074,33611,38500,4760,4838,5243,4169,840,76
TraVinh,25-05-2018,277784,27914,54319,03808,43454,15207,38079,95421,44928,39125,01437,74905,8228,6133,9816,4274,024,15
TraVinh,18-05-2018,820545,20797,11408,89387,72525,42235,40800,96581,15130,46169,44271,26175,5866,3226,3244,3813,965,59
TraVinh,11-05-2018,822105,78858,23420,68794,07939,16617,64534,30356,46688,17038,75826,78697,0001,2533,5208,0365,409,56
TraVinh,04-05-2018,923726,67217,42977,51178,49533,16058,86081,49414,36669,85123,24924,33079,5251,4893,4984,5266,816,38
TraVinh,27-04-2018,516432,81081,57401,58742,37753,52980,22781,20584,72627,95549,30350,57112,3912,5543,2674,6127,778,27
TraVinh,20-04-2018,234284,17707,93440,20154,35708,36305,70160,50818,93192,59392,37026,15359,6234,6784,1601,7004,791,71
TraVinh,13-04-2018,599354,06957,14906,87568,00914,61742,76277,19082,38180,33230,56831,53940,2403,9497,8244,1393,542,26
TraVinh,06-04-2018,298011,54375,40529,35270,24478,44152,53954,39971,76638,40513,13344,78913,7569,8311,6997,8464,755,49
TraVinh,30-03-2018,653002,40318,78718,89478,79685,57176,56549,78316,12167,43054,04870,10401,2094,9808,6454,4433,450,37
TraVinh,23-03-2018,857364,68630,81377,11324,26754,87106,01361,90761,22221,03531,63534,84255,1999,7608,4750,8340,529,81
TraVinh,16-03-2018,763628,28984,31488,80066,32238,95100,12903,53220,01855,80317,43663,48073,7234,9881,3145,1038,782,05
TraVinh,09-03-2018,702647,32814,75278,30234,60941,20144,67995,75027,42571,92710,03303,28418,2335,6390,3237,4327,284,42
TraVinh,02-03-2018,197406,53123,18553,97202,33966,84530,66296,38416,44853,95120,35627,36377,2272,1507,9699,7916,002,15
TraVinh,23-02-2018,191556,89510,78310,09069,78020,66010,30182,49627,12209,07976,21778,76173,3642,9527,2386,8771,442,69
TraVinh,16-02-2018,498483,43907,77461,84691,16686,60698,14703,40563,57806,18092,25372,78757,0605,5485,1561,4020,124,55
TraVinh,09-02-2018,885702,03831,33154,37847,81446,11830,42068,19490,78636,44579,22225,49803,5927,6931,2223,1268,429,23
TraVinh,26-01-2018,473768,76761,73868,33857,24371,82660,85510,32160,48292,72020,61565,26450,8582,0686,7453,4884,845,45
TraVinh,19-01-2018,038801,33816,59157,95553,98093,53419,41192,74889,17307,58538,94697,67724,8941,9884,8517,4080,311,60
TraVinh,12-01-2018,600886,43903,74859,50738,25576,87199,30643,94629,51720,23788,62432,18612,8839,4212,5464,3142,845,42
TraVinh,29-12-2017,016413,98495,82611,95396,61694,74259,58469,48301,05659,12094,15557,47317,5522,3773,7066,9080,902,47
TraVinh,22-12-2017,418153,87270,88732,95527,59098,90132,22829,38800,52602,63433,34996,52406,1479,2488,6720,7733,315,83
TraVinh,15-12-2017,431586,99652,35677,65797,17996,47893,57187,24526,74928,61512,00176,53458,9552,7587,1928,3822,764,01
TraVinh,08-12-2017,241971,22338,65935,31949,26494,34506,93001,00987,09190,47181,96824,47153,8056,6522,1900,6596,357,40
TraVinh,01-12-2017,655544,69427,36485,35321,31155,31530,88277,70124,15718,06363,51983,63671,0078,3044,7167,8728,184,69
TraVinh,24-11-2017,930125,77551,97779,60964,56988,11857,01604,04390,71793,04507,29585,65070,4598,5272,9623,4829,127,54
TraVinh,10-11-2017,119024,68440,69424,75481,09989,53377,24716,08782,55299,09814,30886,93641,2644,1672,4989,2921,214,73
TraVinh,03-11-2017,340401,40548,75276,12721,09862,72405,50982,08161,21560,28859,83464,74077,7678,1601,6679,1427,924,56
TraVinh,27-10-2017,116804,10447,10293,12189,59925,13839,16903,44599,45624,46487,23129,30775,5207,3783,3348,9664,494,73
TraVinh,20-10-2017,142177,41349,11800,49097,42858,94338,84945,58646,96453,38898,21965,69328,5205,9247,1618,9627,924,08
TraVinh,13-10-2017,051890,89092,27029,75382,58843,70320,75946,60563,41530,22617,70337,64667,4415,8804,6373,3949,605,60
TraVinh,06-10-2017,728073,67869,93417,85620,11392,08359,18533,11648,92702,75561,53278,37891,7355,6899,3804,6992,604,36
TraVinh,29-09-2017,346008,46023,06132,79112,94035,27679,11588,59858,97814,39441,22635,20438,0402,3519,4839,7910,550,28
TraVinh,15-09-2017,114678,46386,57039,45123,44904,77600,25987,82179,23629,61979,60946,46024,7150,8935,4562,3739,616,99
TraVinh,08-09-2017,190631,09475,39299,68074,66865,98121,12807,38310,33278,46717,24887,58811,6657,9619,7539,4587,842,17
TraVinh,25-08-2017,171717,65109,80076,12363,04944,44125,61041,56455,33771,19858,53915,92239,2749,2326,7550,5364,213,99
TraVinh,18-08-2017,745751,88792,51930,39870,01579,46634,48177,82740,25793,25024,17997,91586,7078,1424,3345,6506,404,93
TraVinh,11-08-2017,606742,91147,15508,94264,05263,59825,06838,67451,66381,22609,79056,77155,1626,2848,7736,4885,932,36
TraVinh,28-07-2017,156541,85773,43960,98756,00502,70472,27146,37778,38145,09981,82517,97514,5715,9214,0104,3326,680,55
TraVinh,21-07-2017,114091,37310,50773,36367,16151,70698,36844,92430,66681,28658,00546,54435,7659,8346,9837,3571,476,14
TraVinh,14-07-2017,629063,77145,51054,37453,44919,22226,38734,39855,92170,91861,97123,83401,7982,7129,2910,4456,041,16
TraVinh,07-07-2017,258595,72238,77833,66353,27477,20921,61098,95249,03131,49982,37740,29659,5191,1076,0279,5906,483,26
TraVinh,30-06-2017,522149,13817,67504,22064,50606,20938,09870,49444,73521,55528,24804,99785,4693,5530,3612,8071,976,71
TraVinh,23-06-2017,664733,61980,59331,23742,79439,19380,18167,18767,17891,29756,50983,28900,3629,5649,3727,0923,965,17
TraVinh,16-06-2017,953131,19386,37748,72057,62377,46009,03393,09757,08109,00084,63568,33897,2992,8534,7765,7493,654,26
TraVinh,09-06-2017,061067,54552,42643,22946,48150,97436,41740,29160,29374,28688,63046,75411,7604,1805,6682,8358,656,22
TraVinh,02-06-2017,296427,71747,86579,27835,89978,92006,21193,74892,55403,66978,45022,98115,5438,0524,0617,8209,459,05
TraVinh,19-05-2017,149791,40394,85399,29548,72011,28097,17587,13290,55394,00951,26117,07864,9161,3285,8323,0052,915,09
TraVinh,12-05-2017,303327,35400,72275,74459,29585,10337,43695,80155,42369,82344,60982,11409,7259,2555,7291,0176,162,42
TraVinh,05-05-2017,718532,67168,83705,63538,60282,60991,20900,81510,85784,73527,07620,16691,2872,2250,6104,3526,749,45
TraVinh,28-04-2017,829643,22719,73707,91381,66018,36946,02529,73451,14766,12599,30402,40259,9329,3782,1426,7451,630,05
TraVinh,21-04-2017,364484,62000,40960,29873,38729,50907,37881,37234,28249,29889,77554,03863,1557,3650,1226,5089,520,32
TraVinh,14-04-2017,601605,56549,52417,11186,91739,76946,19390,33161,30560,16989,88652,41740,6989,6211,5944,3274,828,55
TraVinh,07-04-2017,297380,31195,62852,89848,24744,22304,24553,06946,90160,08696,80163,51426,2007,5151,8618,5982,892,53
TraVinh,31-03-2017,104500,78206,44176,26565,75575,62977,66397,36213,44135,56173,63785,40186,1502,0186,7414,6119,973,48
TraVinh,24-03-2017,743270,59087,39650,19012,40140,86898,03526,91531,39943,95685,93466,38182,6905,6243,8437,8213,056,66
TraVinh,17-03-2017,254548,70550,79733,79766,61340,65675,47801,04230,03464,86058,15397,60644,2838,2709,4951,6621,967,87
TraVinh,10-03-2017,784995,59292,79696,37226,61071,97171,27333,28644,00354,43787,93426,77413,8014,8240,9777,2873,746,74
TraVinh,03-03-2017,310385,63320,28599,41273,30838,94410,05036,02188,49161,40003,27420,35642,7372,6448,5112,9206,279,48
TraVinh,24-02-2017,615486,42906,81361,41855,24744,36112,13887,66196,97450,33188,14475,48605,2932,6459,0356,7091,558,68
TraVinh,17-02-2017,394192,98639,92831,25359,37759,84890,51147,38393,85040,22451,38134,29554,5637,1431,9471,4054,112,05
TraVinh,10-02-2017,112242,05535,81889,48548,30758,49990,96066,89937,40411,43125,28956,95051,6535,4783,8333,2639,791,80
TraVinh,03-02-2017,870639,21174,08811,57473,67914,52954,84168,50871,47430,51804,93398,88299,6768,8324,2066,7380,364,65
TraVinh,27-01-2017,468008,56979,01988,84227,50929,17524,21942,24284,00465,86365,72272,59538,8643,5544,1033,1368,250,78
TraVinh,20-01-2017,365703,35502,51249,84921,52842,25335,87893,99796,85409,25508,86059,76657,6966,6006,7814,6777,397,97
TraVinh,13-01-2017,879255,87997,14100,25190,78050,48101,00615,38710,71349,17208,68112,05934,4808,2371,7945,2332,959,57
TraVinh,06-01-2017,324722,58540,30990,36193,27744,41142,12654,28971,86267,84298,59057,57898,7509,2609,6348,3979,573,49
TraVinh,30-12-2016,008492,26631,41290,66932,92248,39105,16721,00852,16277,25773,00172,63370,3277,0295,4469,8828,419,91
TraVinh,23-12-2016,334661,86920,37846,25496,34964,63893,44716,51367,26986,76254,34262,09899,5433,1772,7832,1659,532,52
TraVinh,16-12-2016,686524,51066,04025,06957,89628,84215,54598,60282,81193,17284,15359,54139,0601,1446,7181,5513,609,19
TraVinh,09-12-2016,834181,86690,75634,31555,70384,52948,77517,77823,63654,69636,11909,37319,5960,0700,3379,4182,862,28
TraVinh,02-12-2016,137978,60368,45135,28304,06922,59635,68829,13891,21417,61960,21080,70289,1182,0214,4421,3701,617,55
TraVinh,25-11-2016,174171,78581,50925,67546,82599,15755,59233,92206,79172,06484,32249,15048,5899,3926,8363,5750,154,13
TraVinh,18-11-2016,684743,48936,39960,23718,49010,66648,26058,05691,97177,77423,56557,74243,1442,7386,4896,8091,980,24
