CM,26-02-2018,039301,01054,68436,14112,81434,19907,01383,46283,01075,62342,05800,93297,4097,5348,4222,9935,014,22
CM,19-02-2018,626723,67170,02592,76887,25544,51043,80619,65851,81225,57807,81187,85857,8138,9986,9185,6238,378,77
CM,12-02-2018,820927,05544,69833,24560,17387,67236,25956,41025,25102,84262,90812,02242,4220,9283,6789,5574,710,01
CM,05-02-2018,914517,67902,95549,66879,24786,42618,99628,15023,96153,86592,76866,99321,2200,3218,3166,2997,004,01
CM,29-01-2018,662551,83826,60202,82460,42555,46216,70242,39756,22012,51583,95258,98056,4839,3475,7862,8992,870,23
CM,22-01-2018,604080,27550,53062,93127,37479,78672,42865,48706,95907,76212,63363,11090,9376,5649,1819,1631,365,78
CM,15-01-2018,931447,93012,05600,21671,13431,63673,55377,21678,26275,19674,86337,51751,6250,4552,8707,3661,310,94
CM,08-01-2018,141590,06996,09776,10275,42097,59027,46888,51995,93369,45722,20268,86727,7564,7267,1968,1308,688,50
CM,01-01-2018,208635,70792,27919,48366,82592,84848,77224,28010,55204,83458,05889,95118,8605,1548,6035,3119,872,02
CM,25-12-2017,495853,13680,09242,34489,05439,55640,50108,24481,14484,07923,89329,93085,1123,6935,0272,4221,314,28
CM,18-12-2017,336323,84464,38058,12312,14824,00864,91638,10727,03442,77532,45395,61357,3633,6566,3560,1586,877,26
CM,11-12-2017,339278,41404,27685,38232,51578,55804,12418,50325,74838,76376,62074,95379,4783,3326,5483,8537,952,04
CM,04-12-2017,923318,09379,06127,70487,44715,75839,19101,33945,55211,90740,65222,22251,9892,8122,3939,8654,748,47
CM,27-11-2017,234043,67592,17106,45003,89453,12995,12558,44969,21009,53295,69820,22503,6003,4203,7903,3234,538,53
CM,20-11-2017,654039,55937,33357,78199,23125,89935,21797,14976,72821,05574,23246,31649,5142,6568,2514,2011,639,47
CM,13-11-2017,533864,76776,50289,38769,22244,99600,30715,71716,58242,89089,31092,51495,1041,8252,6750,5640,937,56
CM,06-11-2017,876958,94684,83577,58481,76033,26192,25700,15956,67842,10585,95607,35527,2778,9640,8884,5969,923,77
CM,30-10-2017,698153,49209,83123,69426,43788,22362,30822,92335,38481,04390,11374,43813,8772,3270,9152,9406,718,97
CM,23-10-2017,949097,40277,02531,28569,56247,61634,69467,86047,17162,79294,87785,96499,8501,7922,3163,6883,218,88
CM,16-10-2017,814147,19680,75435,60493,72024,26514,70713,75383,75794,51499,19322,31200,2042,0495,6828,6938,608,36
CM,09-10-2017,610543,80352,09597,67753,53404,82944,34397,78445,37482,11607,08293,33780,0902,6357,4089,3598,742,96
CM,02-10-2017,802502,28792,04565,23773,87733,27611,58919,54210,18194,28259,23986,20765,5361,1942,7066,0636,646,13
CM,25-09-2017,932143,36452,74083,03459,28180,65485,82779,19184,50911,80032,99433,25352,6962,7890,0910,7352,532,55
CM,18-09-2017,416861,64032,74794,39664,52847,34937,14278,25089,28475,35065,02955,89901,6409,8470,1058,2393,066,23
