LamDong,18-11-2018,015949,97903,29267,95065,79693,73287,66958,50656,67873,53462,41713,47996,5536,3607,3824,5128,116,92
LamDong,11-11-2018,292771,93089,11312,92990,13783,53961,94717,29596,71714,37489,48340,73334,1394,2889,7829,0517,635,63
LamDong,04-11-2018,987644,53846,72446,95807,22925,93608,50160,45329,97364,07871,29594,24113,0017,6706,7154,6396,220,87
LamDong,28-10-2018,289436,99173,35392,67714,99433,13626,03747,22093,35719,51432,56050,69999,8889,0538,8278,1949,004,05
LamDong,21-10-2018,135378,26367,89678,96604,97772,15939,43663,31393,44288,28492,56031,09328,3840,3558,3289,6317,805,91
LamDong,14-10-2018,391179,89139,38781,75005,82341,56858,89830,93068,26826,72516,20355,70240,0493,8062,8684,9360,292,50
LamDong,07-10-2018,718562,13734,31776,41670,09959,32516,60164,41263,14005,67783,84955,89647,5702,3452,6132,7668,493,79
LamDong,30-09-2018,579140,71113,28720,27535,89627,33856,58510,42791,87442,51317,37500,50035,3840,8684,8661,1437,299,08
LamDong,23-09-2018,889840,84440,29635,39355,86016,51226,09650,84329,90307,56403,42004,81144,6471,3629,0395,2302,917,78
LamDong,16-09-2018,884507,25229,55256,74012,43106,12553,41713,77131,79723,60216,16368,53240,3302,3312,6556,4694,058,38
LamDong,09-09-2018,629836,53907,57941,98686,84424,67960,93816,99390,46591,09374,11467,83810,9959,2513,1938,6713,647,88
LamDong,02-09-2018,105249,21479,72930,65390,72881,91776,85729,59296,99716,48104,26295,20016,4045,9251,4913,3370,237,99
LamDong,26-08-2018,224963,84714,61352,07198,64514,22363,25762,78429,07045,32718,92387,97065,5792,5685,5404,3716,136,72
LamDong,19-08-2018,328412,98011,28216,87474,21391,01696,02127,18296,64250,13065,36484,90955,4381,2324,9280,4426,200,44
LamDong,12-08-2018,319549,26113,16764,26299,00285,43028,20235,60508,06689,21384,06381,63938,7950,7601,0531,6525,830,24
LamDong,05-08-2018,124760,09147,85469,13092,70775,24263,48972,09022,86137,12311,90767,26093,9227,6989,2283,3410,915,88
